Ƶ,Դ,ʱ,,Ƶ,自有源,100.0
,鲥,0,,,自有源,100.0
,ͨ,0,,,自有源,100.0
,ƶ,0,,,自有源,100.0
,Ϻƶ,0,,,自有源,100.0
԰,ŵ,0,,԰,自有源,100.0
԰,鲥,0,,԰,自有源,100.0
԰,ͨ,0,,԰,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
ɽۺ,鲥,0,,ɽۺ,自有源,100.0
,ŵ,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
,ͨ,0,,,自有源,100.0
,ƶ,0,,,自有源,100.0
,ൺͨ,0,,,自有源,100.0
,ൺͨ,0,,,自有源,100.0
,Ϻƶ,0,,,自有源,100.0
ĳ,ŵ,0,,ĳ,自有源,100.0
ĳ,鲥,0,,ĳ,自有源,100.0
ĳۺ,ŵ,0,,ĳۺ,自有源,100.0
ĳۺ,鲥,0,,ĳۺ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
,ൺͨ,0,,,自有源,100.0
,ͨ,0,,,自有源,100.0
ױ,ͨ,0,,ױ,自有源,100.0
ʱ,ͨ,0,,ʱ,自有源,100.0
,ŵ,0,,,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
ī,ͨ,0,,ī,自有源,100.0
Ĳƽ,ŵ,0,,Ĳƽ,自有源,100.0
Ĳƽ,鲥,0,,Ĳƽ,自有源,100.0
Ĳƽۺ,ŵ,0,,Ĳƽۺ,自有源,100.0
Ĳƽۺ,鲥,0,,Ĳƽۺ,自有源,100.0
ɹ,ŵ,0,,ɹ,自有源,100.0
ɹ,鲥,0,,ɹ,自有源,100.0
ɹ,ͨ,0,,ɹ,自有源,100.0
ɹ,ൺͨ,0,,ɹ,自有源,100.0
ɹ,Ϻƶ,0,,ɹ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
,ŵ,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
,ͨ,0,,,自有源,100.0
,ͨ,0,,,自有源,100.0
,ƶ,0,,,自有源,100.0
,ൺͨ,0,,,自有源,100.0
,Ϻƶ,0,,,自有源,100.0
,ŵ,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
ũ,ŵ,0,,ũ,自有源,100.0
ũ,鲥,0,,ũ,自有源,100.0
ũ,ͨ,0,,ũ,自有源,100.0
ũ,ൺͨ,0,,ũ,自有源,100.0
ŷ,ŵ,0,,ŷ,自有源,100.0
ŷ,鲥,0,,ŷ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
ƽۺ,ŵ,0,,ƽۺ,自有源,100.0
ƽۺ,鲥,0,,ƽۺ,自有源,100.0
ƽۺ,ŵ,0,,ƽۺ,自有源,100.0
ƽۺ,鲥,0,,ƽۺ,自有源,100.0
ƽԭۺ,ŵ,0,,ƽԭۺ,自有源,100.0
ƽԭۺ,鲥,0,,ƽԭۺ,自有源,100.0
ϼۺ,ŵ,0,,ϼۺ,自有源,100.0
ϼۺ,鲥,0,,ϼۺ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
Ħ,ŵ,0,,Ħ,自有源,100.0
Ħ,鲥,0,,Ħ,自有源,100.0
Ħ,ͨ,0,,Ħ,自有源,100.0
ൺQTV1,ŵ,0,,ൺQTV1,自有源,100.0
ൺQTV1,鲥,0,,ൺQTV1,自有源,100.0
ൺQTV1,ƶ,0,,ൺQTV1,自有源,100.0
ൺQTV1,ൺͨ,0,,ൺQTV1,自有源,100.0
ൺQTV2,ŵ,0,,ൺQTV2,自有源,100.0
ൺQTV2,鲥,0,,ൺQTV2,自有源,100.0
ൺQTV2,ƶ,0,,ൺQTV2,自有源,100.0
ൺQTV3,ŵ,0,,ൺQTV3,自有源,100.0
ൺQTV3,鲥,0,,ൺQTV3,自有源,100.0
ൺQTV3,ƶ,0,,ൺQTV3,自有源,100.0
ൺQTV3,ൺͨ,0,,ൺQTV3,自有源,100.0
ൺQTV4,ŵ,0,,ൺQTV4,自有源,100.0
ൺQTV4,鲥,0,,ൺQTV4,自有源,100.0
ൺQTV4,ƶ,0,,ൺQTV4,自有源,100.0
ൺQTV4,ൺͨ,0,,ൺQTV4,自有源,100.0
ൺQTV5,ŵ,0,,ൺQTV5,自有源,100.0
ൺQTV5,鲥,0,,ൺQTV5,自有源,100.0
ൺQTV5,ƶ,0,,ൺQTV5,自有源,100.0
ൺQTV6,ൺͨ,0,,ൺQTV6,自有源,100.0
ຣ,ŵ,0,,ຣ,自有源,100.0
ຣ,ŵ,0,,ຣ,自有源,100.0
ຣ,鲥,0,,ຣ,自有源,100.0
ຣ,鲥,0,,ຣ,自有源,100.0
ຣ,ͨ,0,,ຣ,自有源,100.0
ຣ,ƶ,0,,ຣ,自有源,100.0
ຣ,ൺͨ,0,,ຣ,自有源,100.0
ຣ,Ϻƶ,0,,ຣ,自有源,100.0
,ŵ,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
¼,ŵ,0,,¼,自有源,100.0
¼,鲥,0,,¼,自有源,100.0
¼,ͨ,0,,¼,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
Ȳ糡,ͨ,0,,Ȳ糡,自有源,100.0
Ѫ糡,ƶ,0,,Ѫ糡,自有源,100.0
γ,ŵ,0,,γ,自有源,100.0
γ,鲥,0,,γ,自有源,100.0
γۺ,ŵ,0,,γۺ,自有源,100.0
γۺ,鲥,0,,γۺ,自有源,100.0
չ,ŵ,0,,չ,自有源,100.0
չ,鲥,0,,չ,自有源,100.0
տƽ,ŵ,0,,տƽ,自有源,100.0
տƽ,鲥,0,,տƽ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
ٳۺ,ŵ,0,,ٳۺ,自有源,100.0
ٳۺ,鲥,0,,ٳۺ,自有源,100.0
ɽۺ,ŵ,0,,ɽۺ,自有源,100.0
ɽۺ,鲥,0,,ɽۺ,自有源,100.0
ɳ,ŵ,0,,ɳ,自有源,100.0
ɳ,鲥,0,,ɳ,自有源,100.0
ɳ,ͨ,0,,ɳ,自有源,100.0
ɳ,ൺͨ,0,,ɳ,自有源,100.0
,ŵ,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
,ͨ,0,,,自有源,100.0
,Ϻƶ,0,,,自有源,100.0
ɽ,ͨ,0,,ɽ,自有源,100.0
ɽͨ㲥,ŵ,0,,ɽͨ㲥,自有源,100.0
ɽͨ㲥,鲥,0,,ɽͨ㲥,自有源,100.0
ɽ,ŵ,0,,ɽ,自有源,100.0
ɽ,鲥,0,,ɽ,自有源,100.0
ɽ,ͨ,0,,ɽ,自有源,100.0
ɽ,ƶ,0,,ɽ,自有源,100.0
ɽ,ൺͨ,0,,ɽ,自有源,100.0
ɽù㲥,ŵ,0,,ɽù㲥,自有源,100.0
ɽù㲥,鲥,0,,ɽù㲥,自有源,100.0
ɽù㲥,ͨ,0,,ɽù㲥,自有源,100.0
ɽũ,ŵ,0,,ɽũ,自有源,100.0
ɽũ,鲥,0,,ɽũ,自有源,100.0
ɽũ,ͨ,0,,ɽũ,自有源,100.0
ɽũ,ƶ,0,,ɽũ,自有源,100.0
ɽũ,ൺͨ,0,,ɽũ,自有源,100.0
ɽ³,鲥,0,,ɽ³,自有源,100.0
ɽ³,ͨ,0,,ɽ³,自有源,100.0
ɽ³,ƶ,0,,ɽ³,自有源,100.0
ɽ³,ൺͨ,0,,ɽ³,自有源,100.0
ɽٶ,ŵ,0,,ɽٶ,自有源,100.0
ɽٶ,鲥,0,,ɽٶ,自有源,100.0
ɽٶ,ͨ,0,,ɽٶ,自有源,100.0
ɽٶ,ƶ,0,,ɽٶ,自有源,100.0
ɽٶ,ൺͨ,0,,ɽٶ,自有源,100.0
ɽ,ŵ,0,,ɽ,自有源,100.0
ɽ,鲥,0,,ɽ,自有源,100.0
ɽ,ͨ,0,,ɽ,自有源,100.0
ɽ,ƶ,0,,ɽ,自有源,100.0
ɽ,ŵ,0,,ɽ,自有源,100.0
ɽ,鲥,0,,ɽ,自有源,100.0
ɽ,ͨ,0,,ɽ,自有源,100.0
ɽ,ƶ,0,,ɽ,自有源,100.0
ɽ,ƶ,0,,ɽ,自有源,100.0
ɽ,ͨ,0,,ɽ,自有源,100.0
ɽ,ŵ,0,,ɽ,自有源,100.0
ɽ,鲥,0,,ɽ,自有源,100.0
ɽ,ͨ,0,,ɽ,自有源,100.0
ɽ,ƶ,0,,ɽ,自有源,100.0
ɽ,ൺͨ,0,,ɽ,自有源,100.0
ɽ,Ϻƶ,0,,ɽ,自有源,100.0
ɽ4K,鲥,0,,ɽ4K,自有源,100.0
ɽ4K,ͨ,0,,ɽ4K,自有源,100.0
ɽ,ŵ,0,,ɽ,自有源,100.0
ɽ,鲥,0,,ɽ,自有源,100.0
ɽ,ͨ,0,,ɽ,自有源,100.0
ɽ,ƶ,0,,ɽ,自有源,100.0
ɽ,ƶ,0,,ɽ,自有源,100.0
ɽ,ൺͨ,0,,ɽ,自有源,100.0
ɽ,ͨ,0,,ɽ,自有源,100.0
ɽ,鲥,0,,ɽ,自有源,100.0
ɽۺϹ㲥,ŵ,0,,ɽۺϹ㲥,自有源,100.0
ɽۺϹ㲥,鲥,0,,ɽۺϹ㲥,自有源,100.0
ɽ,ŵ,0,,ɽ,自有源,100.0
ɽ,鲥,0,,ɽ,自有源,100.0
ɽ,ͨ,0,,ɽ,自有源,100.0
ɽ,ƶ,0,,ɽ,自有源,100.0
ɽ,ൺͨ,0,,ɽ,自有源,100.0
ɽ,ŵ,0,,ɽ,自有源,100.0
ɽ,鲥,0,,ɽ,自有源,100.0
ɽ,ͨ,0,,ɽ,自有源,100.0
ɽ,ൺͨ,0,,ɽ,自有源,100.0
ɽ,Ϻƶ,0,,ɽ,自有源,100.0
,ŵ,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
,ͨ,0,,,自有源,100.0
,ൺͨ,0,,,自有源,100.0
,Ϻƶ,0,,,自有源,100.0
̺ۺ,ŵ,0,,̺ۺ,自有源,100.0
̺ۺ,鲥,0,,̺ۺ,自有源,100.0
ٶ,ͨ,0,,ٶ,自有源,100.0
ݷۺ,ŵ,0,,ݷۺ,自有源,100.0
ݷۺ,鲥,0,,ݷۺ,自有源,100.0
,ŵ,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
,ͨ,0,,,自有源,100.0
,ƶ,0,,,自有源,100.0
,ൺͨ,0,,,自有源,100.0
,Ϻƶ,0,,,自有源,100.0
4K,ൺͨ,0,,4K,自有源,100.0
4K,ŵ,0,,4K,自有源,100.0
4K,鲥,0,,4K,自有源,100.0
4K,鲥,0,,4K,自有源,100.0
4K,ͨ,0,,4K,自有源,100.0
ʱ,ŵ,0,,ʱ,自有源,100.0
ʱ,鲥,0,,ʱ,自有源,100.0
ʱ,ͨ,0,,ʱ,自有源,100.0
ʱ,ƶ,0,,ʱ,自有源,100.0
ʱ,Ϻƶ,0,,ʱ,自有源,100.0
ָ,ͨ,0,,ָ,自有源,100.0
ٹ߲,ŵ,0,,ٹ߲,自有源,100.0
ٹ߲,鲥,0,,ٹ߲,自有源,100.0
ٹۺ,ŵ,0,,ٹۺ,自有源,100.0
ٹۺ,ŵ,0,,ٹۺ,自有源,100.0
ٹۺ,鲥,0,,ٹۺ,自有源,100.0
黭,ŵ,0,,黭,自有源,100.0
黭,鲥,0,,黭,自有源,100.0
黭,ͨ,0,,黭,自有源,100.0
Ĵ,ŵ,0,,Ĵ,自有源,100.0
Ĵ,鲥,0,,Ĵ,自有源,100.0
Ĵ,ͨ,0,,Ĵ,自有源,100.0
Ĵ,ƶ,0,,Ĵ,自有源,100.0
Ĵ,ൺͨ,0,,Ĵ,自有源,100.0
Ĵ,Ϻƶ,0,,Ĵ,自有源,100.0
Ĵ4K,鲥,0,,Ĵ4K,自有源,100.0
Ĵ4K,ͨ,0,,Ĵ4K,自有源,100.0
ĺ,ŵ,0,,ĺ,自有源,100.0
ĺ,ŵ,0,,ĺ,自有源,100.0
ĺ,鲥,0,,ĺ,自有源,100.0
ĺ,ͨ,0,,ĺ,自有源,100.0
̩ɽۺ,ŵ,0,,̩ɽۺ,自有源,100.0
̩ɽۺ,鲥,0,,̩ɽۺ,自有源,100.0
,ŵ,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
,ͨ,0,,,自有源,100.0
,ƶ,0,,,自有源,100.0
,ൺͨ,0,,,自有源,100.0
,Ϻƶ,0,,,自有源,100.0
,ŵ,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
Ϋ,ŵ,0,,Ϋ,自有源,100.0
Ϋ,鲥,0,,Ϋ,自有源,100.0
Ϋ,ŵ,0,,Ϋ,自有源,100.0
Ϋ,鲥,0,,Ϋ,自有源,100.0
Ϋ,ŵ,0,,Ϋ,自有源,100.0
Ϋ,鲥,0,,Ϋ,自有源,100.0
Ϋ,ŵ,0,,Ϋ,自有源,100.0
Ϋ,鲥,0,,Ϋ,自有源,100.0
Ϋۺ,ŵ,0,,Ϋۺ,自有源,100.0
Ϋۺ,鲥,0,,Ϋۺ,自有源,100.0
ĵۺ,鲥,0,,ĵۺ,自有源,100.0
ﱦ,ŵ,0,,ﱦ,自有源,100.0
ﱦ,鲥,0,,ﱦ,自有源,100.0
ﱦ,ͨ,0,,ﱦ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
,Ϻƶ,0,,,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
,ŵ,0,,,自有源,100.0
,ŵ,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
IPTV,ͨ,0,,IPTV,自有源,100.0
,ͨ,0,,,自有源,100.0
糡,ͨ,0,,糡,自有源,100.0
,ŵ,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
,ͨ,0,,,自有源,100.0
,ƶ,0,,,自有源,100.0
,ൺͨ,0,,,自有源,100.0
,Ϻƶ,0,,,自有源,100.0
ϲӰԺ,ͨ,0,,ϲӰԺ,自有源,100.0
Ϸ,ͨ,0,,Ϸ,自有源,100.0
Ľ򹫹,ŵ,0,,Ľ򹫹,自有源,100.0
Ľ򹫹,鲥,0,,Ľ򹫹,自有源,100.0
Ľۺ,ŵ,0,,Ľۺ,自有源,100.0
Ľۺ,鲥,0,,Ľۺ,自有源,100.0
ȷƹ,ŵ,0,,ȷƹ,自有源,100.0
ȷƹ,鲥,0,,ȷƹ,自有源,100.0
ȷƹ,ͨ,0,,ȷƹ,自有源,100.0
СƷ,ͨ,0,,СƷ,自有源,100.0
¶,ŵ,0,,¶,自有源,100.0
¶,鲥,0,,¶,自有源,100.0
¶,ͨ,0,,¶,自有源,100.0
¶,ͨ,0,,¶,自有源,100.0
¼,鲥,0,,¼,自有源,100.0
½,ŵ,0,,½,自有源,100.0
½,鲥,0,,½,自有源,100.0
½,鲥,0,,½,自有源,100.0
½,ͨ,0,,½,自有源,100.0
½,ƶ,0,,½,自有源,100.0
½,ൺͨ,0,,½,自有源,100.0
½,Ϻƶ,0,,½,自有源,100.0
̩,ŵ,0,,̩,自有源,100.0
̩,鲥,0,,̩,自有源,100.0
̩ۺ,ŵ,0,,̩ۺ,自有源,100.0
̩ۺ,鲥,0,,̩ۺ,自有源,100.0
Ӱ,ͨ,0,,Ӱ,自有源,100.0
̨,ŵ,0,,̨,自有源,100.0
̨,鲥,0,,̨,自有源,100.0
̨,ŵ,0,,̨,自有源,100.0
̨,鲥,0,,̨,自有源,100.0
̨Ӱ,ŵ,0,,̨Ӱ,自有源,100.0
̨Ӱ,鲥,0,,̨Ӱ,自有源,100.0
̨ۺ,ŵ,0,,̨ۺ,自有源,100.0
̨ۺ,鲥,0,,̨ۺ,自有源,100.0
ӱ,ŵ,0,,ӱ,自有源,100.0
ӱ,鲥,0,,ӱ,自有源,100.0
ӱ,ͨ,0,,ӱ,自有源,100.0
,ŵ,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
㹺,ŵ,0,,㹺,自有源,100.0
㹺,ͨ,0,,㹺,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
ˮ,ŵ,0,,ˮ,自有源,100.0
ˮ,鲥,0,,ˮ,自有源,100.0
ˮۺ,ŵ,0,,ˮۺ,自有源,100.0
ˮۺ,鲥,0,,ˮۺ,自有源,100.0
Դۺ,ŵ,0,,Դۺ,自有源,100.0
Դۺ,鲥,0,,Դۺ,自有源,100.0
ֳ,ͨ,0,,ֳ,自有源,100.0
Ź,ͨ,0,,Ź,自有源,100.0
ͨ,ŵ,0,,ͨ,自有源,100.0
ͨ,鲥,0,,ͨ,自有源,100.0
ͨ,ͨ,0,,ͨ,自有源,100.0
ű,ŵ,0,,ű,自有源,100.0
ű,鲥,0,,ű,自有源,100.0
ű,ͨ,0,,ű,自有源,100.0
Ϸ,ŵ,0,,Ϸ,自有源,100.0
Ϸ,鲥,0,,Ϸ,自有源,100.0
Ϸ,ͨ,0,,Ϸ,自有源,100.0
Ϸ,ƶ,0,,Ϸ,自有源,100.0
Ϸ,Ϻƶ,0,,Ϸ,自有源,100.0
Ϸ,ൺͨ,0,,Ϸ,自有源,100.0
̨,ŵ,0,,̨,自有源,100.0
̨,鲥,0,,̨,自有源,100.0
̨ۺ,ŵ,0,,̨ۺ,自有源,100.0
̨ۺ,鲥,0,,̨ۺ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
,ŵ,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
,ŵ,0,,,自有源,100.0
,ŵ,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
,ͨ,0,,,自有源,100.0
,ƶ,0,,,自有源,100.0
,Ϻƶ,0,,,自有源,100.0
,Ϻƶ,0,,,自有源,100.0
۩ۺ,ŵ,0,,۩ۺ,自有源,100.0
۩ۺ,鲥,0,,۩ۺ,自有源,100.0
,ͨ,0,,,自有源,100.0
մۺ,ŵ,0,,մۺ,自有源,100.0
մۺ,鲥,0,,մۺ,自有源,100.0
ŵۺ,ŵ,0,,ŵۺ,自有源,100.0
ŵۺ,鲥,0,,ŵۺ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
Զۺ,ŵ,0,,Զۺ,自有源,100.0
Զۺ,鲥,0,,Զۺ,自有源,100.0
㽭,ŵ,0,,㽭,自有源,100.0
㽭,鲥,0,,㽭,自有源,100.0
㽭,ͨ,0,,㽭,自有源,100.0
㽭,ƶ,0,,㽭,自有源,100.0
㽭,ൺͨ,0,,㽭,自有源,100.0
㽭,Ϻƶ,0,,㽭,自有源,100.0
㽭,ൺͨ,0,,㽭,自有源,100.0
㽭4K,鲥,0,,㽭4K,自有源,100.0
㽭4K,ͨ,0,,㽭4K,自有源,100.0
ǻۿ,ƶ,0,,ǻۿ,自有源,100.0
йͨ,ŵ,0,,йͨ,自有源,100.0
йͨ,鲥,0,,йͨ,自有源,100.0
йͨ,ͨ,0,,йͨ,自有源,100.0
лز,ŵ,0,,лز,自有源,100.0
лز,ŵ,0,,лز,自有源,100.0
лز,鲥,0,,лز,自有源,100.0
лز,ͨ,0,,лز,自有源,100.0
Ӱѧ,ŵ,0,,Ӱѧ,自有源,100.0
Ӱѧ,ͨ,0,,Ӱѧ,自有源,100.0
Ӱѧ,ൺͨ,0,,Ӱѧ,自有源,100.0
Ӱѧ,鲥,0,,Ӱѧ,自有源,100.0
Ӱ֮,ͨ,0,,Ӱ֮,自有源,100.0
Ӱ֮,ൺͨ,0,,Ӱ֮,自有源,100.0
ӰϹ,ͨ,0,,ӰϹ,自有源,100.0
,ŵ,0,,,自有源,100.0
,鲥,0,,,自有源,100.0
,ͨ,0,,,自有源,100.0
,ƶ,0,,,自有源,100.0
,ൺͨ,0,,,自有源,100.0
,Ϻƶ,0,,,自有源,100.0
¾Ӱ,ŵ,0,,¾Ӱ,自有源,100.0
¾Ӱ,鲥,0,,¾Ӱ,自有源,100.0
ܴ,ŵ,0,,ܴ,自有源,100.0
ܴ,鲥,0,,ܴ,自有源,100.0
ۺ,ŵ,0,,ۺ,自有源,100.0
ۺ,鲥,0,,ۺ,自有源,100.0
Ͳ,ŵ,0,,Ͳ,自有源,100.0
Ͳ,鲥,0,,Ͳ,自有源,100.0
Ͳ,ŵ,0,,Ͳ,自有源,100.0
Ͳ,鲥,0,,Ͳ,自有源,100.0
ͲӰ,ŵ,0,,ͲӰ,自有源,100.0
ͲӰ,鲥,0,,ͲӰ,自有源,100.0
Ͳۺ,ŵ,0,,Ͳۺ,自有源,100.0
Ͳۺ,鲥,0,,Ͳۺ,自有源,100.0
ʹ,ŵ,0,,ʹ,自有源,100.0
ʹ,鲥,0,,ʹ,自有源,100.0
޳ۺ,ŵ,0,,޳ۺ,自有源,100.0
޳ۺ,鲥,0,,޳ۺ,自有源,100.0
ƽۺ,ŵ,0,,ƽۺ,自有源,100.0
ƽۺ,鲥,0,,ƽۺ,自有源,100.0
,ͨ,0,,,自有源,100.0
﻿频道名,来源,图标,地址,﻿频道名,未匹配,0.0
00s Replay,网络源,,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62ba60f059624e000781c436/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c25e430-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1b7de8e4-d114-4438-b098-6f7aee77b4be,00s Replay,未匹配,0.0
1Twente TV (1080p),网络源,https://i.imgur.com/ftiuNK3.png,https://ms7.mx-cd.net/dtv-11/198-989148/1Twente_TV.smil/chunklist_w954512639_b4292608_slNLD.m3u8,1,my_sum匹配,100.0
2GB Sydney (1080p),网络源,https://i.ibb.co/jwM8DFG/2GB-1.png,https://2gblive.akamaized.net/hls/live/2033805/2GB/index.m3u8,2,my_sum匹配,100.0
2M Monde +1 (1080p),网络源,https://i.imgur.com/MvpntzA.png,https://d2qh3gh0k5vp3v.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-n6pess5lwbghr/2M_ES.m3u8,1,my_sum匹配,100.0
2STV,网络源,https://i.imgur.com/WByVBZf.png,http://69.64.57.208/2stv/playlist.m3u8,2,my_sum匹配,100.0
3ABN Canada,网络源,,https://3abn.bozztv.com/3abncanada/3ABN/master.m3u8,3ABN Canada,未匹配,0.0
3ABN Dare To Dream Network,网络源,https://i.imgur.com/oNUpXA9.png,https://3abn.bozztv.com/3abn2/d2d_live/smil:d2d_live.smil/playlist.m3u8,3ABN Dare To Dream Network,未匹配,0.0
3ABN English,网络源,https://i.imgur.com/bgJQIyW.png,https://3abn.bozztv.com/3abn2/3abn_live/smil:3abn_live.smil/playlist.m3u8,3ABN English,未匹配,0.0
3ABN French,网络源,https://i.imgur.com/B5gsM7m.png,https://3abn.bozztv.com/3abn2/Fre_live/smil:Fre_live.smil/playlist.m3u8,3ABN French,未匹配,0.0
3ABN International,网络源,https://i.imgur.com/IecOZHR.png,https://3abn.bozztv.com/3abn2/Int_live/smil:Int_live.smil/playlist.m3u8,3ABN International,未匹配,0.0
3ABN Kids,网络源,https://i.imgur.com/z3npqO1.png,https://3abn.bozztv.com/3abn2/Kids_live/smil:Kids_live.smil/playlist.m3u8,3ABN Kids,未匹配,0.0
3ABN Latino,网络源,https://i.imgur.com/Ugb4AFo.png,https://3abn.bozztv.com/3abn2/Lat_live/smil:Lat_live.smil/playlist.m3u8,3ABN Latino,未匹配,0.0
3ABN Praise Him Music Network,网络源,https://i.imgur.com/iBcqT8L.png,https://3abn.bozztv.com/3abn1/PraiseHim/smil:PraiseHim.smil/playlist.m3u8,3ABN Praise Him Music Network,未匹配,0.0
3ABN Proclaim! Network,网络源,https://i.imgur.com/zUMUNhe.png,https://3abn.bozztv.com/3abn2/Pro_live/smil:Pro_live.smil/playlist.m3u8,3ABN Proclaim! Network,未匹配,0.0
3AW Melbourne (1080p),网络源,https://i.imgur.com/Z4MdB0S.png,https://3awlive.akamaized.net/hls/live/2032295/3AW/index.m3u8,3AW Melbourne (1080p),未匹配,0.0
3Cat Càmeres del temps (1080p),网络源,https://i.imgur.com/zXy2kbe.png,https://directes-tv-int.3catdirectes.cat/live-content/beauties-hls/master.m3u8,3Cat Càmeres del temps (1080p),未匹配,0.0
3Cat El búnquer (1080p),网络源,https://i.imgur.com/wiqdIjd.png,https://fast-tailor.3catdirectes.cat/v1/channel/bunquer/hls.m3u8,3Cat El búnquer (1080p),未匹配,0.0
3Cat Plats bruts (1080p),网络源,https://i.imgur.com/49ZENis.png,https://fast-tailor.3catdirectes.cat/v1/channel/ccma-channel2/hls.m3u8,3Cat Plats bruts (1080p),未匹配,0.0
3CatInfo (1080p),网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/3CatInfo_logo.svg/512px-3CatInfo_logo.svg.png,https://directes-tv-int.3catdirectes.cat/live-origin/canal324-hls/master.m3u8,3CatInfo (1080p),未匹配,0.0
3sat HD (1080p),网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/3sat_2019.svg/512px-3sat_2019.svg.png,https://viamotionhsi.netplus.ch/live/eds/3sathd/browser-HLS8/3sathd.m3u8,3sat HD (1080p),未匹配,0.0
4 Afghanistan,网络源,https://i.postimg.cc/Pr634RNN/4-Afghanistan.png,https://4afghls.persiana.live/hls/stream.m3u8,4 Afghanistan,未匹配,0.0
4K Travel TV,网络源,,https://streams2.sofast.tv/sofastplayout/33c31ac4-51fa-46ae-afd0-0d1fe5e60a80_0_HLS/master.m3u8,4K,my_sum匹配,100.0
4 Kurd,网络源,https://www.aparatchi.com/images/chanells-logo/4kurd.svg,https://4kuhls.persiana.live/hls/stream.m3u8,4 Kurd,未匹配,0.0
4 Music,网络源,https://i.postimg.cc/W1XctWXT/4music-01.jpg,https://4muhls.persiana.live/hls/stream.m3u8,4 Music,未匹配,0.0
5-Minute Craft (1080p),网络源,,https://soul-5mincrafteng-rakuten.amagi.tv/playlist.m3u8,5-Minute Craft (1080p),未匹配,0.0
